season,player_id,player_name,team_name,team_short_name,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,sack
2007,169077,Riley Skinner,Demon Deacons,WAKE,63.3,15.9,416,31.8,41.1,4.8,-12.8,-0.4,-13.7
2007,173139,Matt Grothe,Bulls,USF,61.6,11.8,640,36.9,30.1,24.9,-18.9,1.6,-19.9
2007,156724,Sean Glennon,Hokies,VT,60.8,2.4,323,15.3,34.9,-0.4,-18,0.2,-19.4
2007,169181,Chris Turner,Terrapins,MD,59.8,-3.1,321,10.7,28.1,-2.6,-13.8,-0.8,-14.2
2007,149492,Bernard Morris,Thundering Herd,MRSH,59.8,27.2,575,43.2,50.2,8.8,-16.6,1.7,-17.5
2007,160036,Caleb Hanie,Rams,CSU,59.7,6,417,22,42.7,1.4,-21.5,0.5,-22.6
2007,188466,Cody Hawkins,Buffaloes,COLO,59.5,3.1,555,24.7,33.2,-0.5,-7.8,0.4,-8.5
2007,164361,Shaun Carney,Falcons,AF,59.3,11.5,373,25.4,31.7,4,-8.6,-1,-9.3
2007,148370,Adam Tafralis,Spartans,SJSU,58.9,23.9,535,42.9,47,3.2,-9.8,3.4,-10.7
2007,185609,Nate Davis,Cardinals,BALL,57.8,35.1,601,54.8,55.1,13.4,-14.2,2,-15.7
2007,161031,Curtis Painter,Boilermakers,PUR,57,25.6,677,44.6,52.3,4.2,-14.4,3.5,-15.4
2007,184540,Omar Haugabook,Trojans,TROY,56.4,33.4,672,51.4,33.5,26.8,-10.8,2.7,-11.5
2007,144960,Sam Keller,Cornhuskers,NEB,56.1,2.6,386,16.7,33.2,-7.8,-7.1,0.1,-8.5
2007,170906,Casey Dick,Razorbacks,ARK,55.8,-2.8,301,8.9,17.4,-2.1,-5.5,-0.2,-6.2
2007,164344,Anthony Morelli,Nittany Lions,PSU,55.7,1.3,482,21,39.7,-6.3,-11.2,0.6,-13
2007,192029,Josh Freeman,Wildcats,KSU,55.3,3.1,604,25.6,38.1,0.2,-9.1,-1.5,-11.5
2007,156336,Stephen McGee,Aggies,TA&M,55.2,3.7,593,24.6,15,21.8,-8.5,-2.3,-9.9
2007,167354,Drew Weatherford,Seminoles,FSU,55,0.8,416,17.1,26.3,1,-8.2,-0.8,-9.3
2007,162199,Chase Holbrook,Aggies,NMSU,54.8,22.3,639,44.9,58.9,1.4,-13.4,-1.1,-14.1
2007,146834,Blake Mitchell,Gamecocks,SC,54.3,-7.2,308,6.4,14.9,0.5,-7.9,0.1,-9.1
2007,134972,Brandon Cox,Tigers,AUB,53.8,-11.3,400,7.4,24.2,-1.3,-16.4,1,-16.4
2007,156796,C.J. Bacher,Wildcats,NU,53.6,15.1,651,39.9,48.1,4.2,-15,5.6,-18
2007,237244,Dwight Dasher,Blue Raiders,MTSU,53.3,17.2,305,26.8,20.8,8.1,-6.2,4,-6.2
2007,160772,Brian Hoyer,Spartans,MSU,53,-5.5,456,15.3,31.7,4.7,-19.3,0.1,-21.5
2007,180299,Rusty Smith,Owls,FAU,52.8,22.4,563,44,56.7,-4.5,-8.3,1.5,-9.9
2007,149338,Leon Jackson,Aggies,USU,52.5,3.6,355,16.5,19.8,10.7,-12.7,-0.7,-13.2
2007,184518,Tyler Sheehan,Falcons,BGSU,52.4,26.1,604,44.8,45.4,14,-13.8,-0.1,-15.3
2007,177413,Jameel Sewell,Cavaliers,UVA,51.9,-11.1,530,12.7,21.7,4.8,-16.6,2.9,-16.6
2007,188157,Adam Weber,Golden Gophers,MINN,51.7,3.6,634,27.8,28.6,5.9,-6.8,0.5,-6.8
2007,169602,John Parker Wilson,Crimson Tide,ALA,51.3,-17.8,594,9.4,14.1,6.7,-16,5.9,-17.3
2007,145404,Bret Meyer,Cyclones,ISU,51,-1.4,504,18.5,19.6,5.9,-9,2.5,-9.6
2007,175103,Mackenzi Adams,Commodores,VAN,50.5,-9.8,301,3.8,15.2,-5.3,-7,1.9,-8
2007,183253,Andy Dalton,Horned Frogs,TCU,50.5,-9.7,504,12.6,34.3,-7.3,-11.2,-0.3,-14.1
2007,157896,Kyle Israel,Knights,UCF,49.9,8.2,428,24.3,25.8,3.1,-8.4,4,-8.7
2007,170735,Tim Hiller,Broncos,WMU,49.5,12,527,31.5,50.6,-2.6,-14.1,-1.1,-15.2
2007,160898,Chad Henne,Wolverines,MICH,49.1,-2.3,330,12.6,29.4,-2.5,-13,-0.3,-13.9
2007,189709,Trevor Vittatoe,Miners,UTEP,48.3,7.5,483,26.4,44.5,-0.8,-17.4,1.2,-18
2007,157747,Michael Desormeaux,Ragin' Cajuns,ULL,48,1.1,474,20.9,-4.1,36.3,-8.9,-1.1,-9.9
2007,169993,Donovan Porterie,Lobos,UNM,47.7,-5,523,17.4,35,-3.3,-13.5,-0.2,-14.7
2007,177363,Justin Willis,Mustangs,SMU,46.8,11.6,641,36.9,28.5,23.6,-16.8,3.4,-18.6
2007,184598,Aaron Opelt,Rockets,TOL,46.8,6.3,322,18.1,20.6,1.5,-2.7,-1,-2.7
2007,183674,T.J. Yates,Tar Heels,UNC,46.8,-22.8,479,0.2,26,-3.9,-22.2,1.1,-22.7
2007,170700,Drew Willy,Bulls,BUFF,46.6,4,470,20.6,36.7,-0.5,-17.1,2,-17.7
2007,157266,Chase Clement,Owls,RICE,46.2,21.5,703,45.2,37.6,23.9,-16.6,2.3,-18.4
2007,156973,Brian Johnson,Utes,UTAH,45.4,-5.4,381,10.9,27.2,-1.6,-12.6,-1,-13.7
2007,169130,Tyler Lorenzen,Huskies,CONN,44.6,-16.5,536,7.8,30.2,-3.1,-19.3,1.1,-20.4
2007,162666,Patrick Pinkney,Pirates,ECU,43.9,-11.5,322,3.4,11.3,2.5,-6.4,-3.4,-7
2007,159655,Daniel Evans,Wolfpack,NCST,43.9,-23,414,-2.7,11,0.7,-14.5,0.1,-14.5
2007,173878,Kinsmon Lancaster,Warhawks,ULM,43.8,-1.2,448,17.8,19.4,9,-8.5,-1.6,-9
2007,156624,Taylor Bennett,Yellow Jackets,GT,43.4,-21.8,405,-2.1,7.6,2.9,-12.5,0.6,-13.2
2007,147930,Jeremy Young,Golden Eagles,USM,43.4,-2.9,324,11.3,13.8,6,-8.8,0.4,-8.8
2007,154318,Seth Adams,Rebels,MISS,42.8,-20.6,381,-2,14,-6.2,-12.6,3.3,-13.1
2007,145105,T.C. Ostrander,Cardinal,STAN,40.6,-23.6,275,-8.4,9,-1.8,-15.2,0.6,-16.3
2007,170710,Daniel Raudabaugh,RedHawks,M-OH,40.5,-6.7,454,11.8,18.2,1.2,-8.9,2,-9.6
2007,176295,Tavita Pritchard,Cardinal,STAN,40.3,-29.5,286,-14.2,-0.3,0.8,-15.4,2.3,-17.1
2007,168823,Sean Canfield,Beavers,ORST,39.6,-33.9,340,-13.9,0.6,0.5,-13.8,0.2,-15.3
2007,146486,Kyle Wright,Hurricanes,MIAMI,39,-24.8,361,-5.8,12.7,-7.5,-11.2,0.8,-11.7
2007,237155,Wesley Carroll,Bulldogs,MSST,38.4,-24.6,326,-6.9,2.2,-3,-5.6,-0.3,-5.6
2007,189953,Adam DiMichele,Owls,TEM,38,0,324,13,22.7,5.7,-12.8,-1.8,-13.7
2007,171349,Corey Leonard,Red Wolves,ARST,37.8,-9.9,562,14.5,17.5,13.5,-17.9,1.4,-17.9
2007,177110,Anthony Scelfo,Green Wave,TULN,37,-5,290,7.7,11.3,3.7,-6.4,0,-7.3
2007,173619,Blake Szymanski,Bears,BAY,37,-27.4,558,-0.5,8.8,-0.9,-8,2.1,-10.4
2007,185081,Travis Dixon,Rebels,UNLV,36.8,-29.5,471,-5.7,17.8,-11.3,-12.7,0.7,-12.7
2007,148133,Sam Hunt,Blazers,UAB,35.9,-21.2,443,0.1,-7.9,10.1,-3.5,2.3,-4.4
2007,150697,Zac Champion,Bulldogs,LT,35.4,-30,532,-3.6,16.2,0.4,-18.4,1.4,-21.3
2007,190194,Andrew Robinson,Orange,SYR,34.1,-33.8,429,-10.5,18.9,-3.5,-24.5,0.5,-26.4
2007,169972,Karsten Sween,Cowboys,WYO,32.5,-37.2,481,-12.1,9.8,-7.6,-17.5,4.1,-18.6
2007,191344,Thaddeus Lewis,Blue Devils,DUKE,32.3,-42.8,497,-15.1,20.5,-9.4,-24.3,0.5,-27
2007,193061,Julian Edelman,Golden Flashes,KENT,31.8,-17.9,342,-1.3,5.6,7.5,-10.9,-2.7,-11.7
2007,235963,Pat Bostick,Panthers,PITT,31.7,-23.6,313,-6.5,4,-1.3,-9.9,0.5,-9.9
2007,157532,Dan Nicholson,Huskies,NIU,30.6,-14,290,-0.1,9.4,-2.4,-5.9,-1,-5.9
2007,145942,Brad Bower,Bobcats,OHIO,29.8,-19.7,331,-3.4,15.1,-5.9,-12.7,0,-12.7
2007,169329,Jake Christensen,Hawkeyes,IOWA,27.6,-40.7,504,-13.9,17.8,-2.6,-26.3,-2.1,-27
2007,169516,Chris Jacquemain,Zips,AKR,26.6,-28.7,354,-10.5,7.6,-5.7,-12.2,1.4,-13.7
2007,231813,Jimmy Clausen,Fighting Irish,ND,25.7,-43.3,337,-21.3,5.4,-3.1,-20.6,-0.5,-23.1
2007,242179,Giovanni Vizza,Mean Green,UNT,23.8,-27,562,0,20.8,-5.1,-14.2,-0.6,-14.7
2007,192739,Wayne Younger,Golden Panthers,FIU,21.8,-52,419,-21.8,-13.3,4.1,-10.8,-2,-10.8
2007,189534,Carson Williams,Black Knights,ARMY,20.8,-37.8,349,-17.4,0.9,-3.3,-13.7,-0.8,-14.4
2007,185026,Nathan Enderle,Vandals,IDHO,15.3,-59.1,378,-29.3,-13.7,-6,-9.8,2.2,-11.6
2008,188934,Sam Bradford,Sooners,OKLA,91.9,113.3,585,102.7,105.9,2.7,-5.7,0.6,-6.5
2008,175772,Colt McCoy,Longhorns,TEX,87.9,101.4,619,103.5,91.6,20,-14.2,6.7,-15
2008,183484,Tim Tebow,Gators,FLA,85.9,61.6,515,68.5,53.2,23.3,-7,-0.8,-7.2
2008,174154,Mark Sanchez,Trojans,USC,84.4,50.6,459,55.4,66.7,1.6,-9.6,-1.6,-11.2
2008,177296,Chase Daniel,Tigers,MIZ,79.9,79.2,623,84.2,84,6.5,-9,2.8,-9
2008,174054,Zac Robinson,Cowboys,OKST,79.9,54.9,506,63.1,52.8,17.7,-8.2,2.3,-9.4
2008,157266,Chase Clement,Owls,RICE,78.8,103.1,689,108,86.8,29.9,-11.4,4,-12.9
2008,183518,Matthew Stafford,Bulldogs,UGA,78.6,35.7,496,49.8,68.9,-5.8,-12.6,0.1,-13.5
2008,232560,Kellen Moore,Broncos,BSU,77.5,59,492,68.5,72.5,-2.6,-7.2,5.8,-7.2
2008,185917,Daryll Clark,Nittany Lions,PSU,77.4,36.8,424,44,42.1,5.5,-7,4,-7.6
2008,160425,Graham Harrell,Red Raiders,TTU,77.3,87.8,713,93.2,101.1,3.8,-8.7,-0.3,-11.4
2008,160307,Max Hall,Cougars,BYU,75.7,60.7,589,70.7,80.8,3.4,-12.4,1.8,-15.5
2008,379070,Terrelle Pryor Sr.,Buckeyes,OSU,75.3,22.2,314,30.7,25.3,19.6,-13.7,-0.2,-13.7
2008,381755,Jeremiah Masoli,Ducks,ORE,74,18.7,393,32.1,17.9,22.3,-8,0,-8
2008,185609,Nate Davis,Cardinals,BALL,73.6,74.9,497,81.9,70.6,18.9,-9.1,2.5,-10
2008,183449,Jevan Snead,Rebels,MISS,72.6,17.2,416,32.4,49,-4.3,-11.4,0,-12.3
2008,184336,Todd Reesing,Jayhawks,KU,71.3,49.8,643,62.1,76,5.2,-18.2,1.5,-20.6
2008,159846,Pat White,Mountaineers,WVU,70.8,25.1,487,43.5,26.9,25.1,-10.6,2,-10.6
2008,173139,Matt Grothe,Bulls,USF,70.7,37.1,564,57.5,49.5,28.2,-19.2,-0.3,-19.8
2008,191981,Case Keenum,Cougars,HOU,70.3,74.3,714,85.1,91.9,12.4,-16.4,-0.9,-17.9
2008,378497,Robert Griffin III,Bears,BAY,69.6,23.6,479,37,30.9,24.8,-18.5,0.6,-19.4
2008,238093,Russell Wilson,Wolfpack,NCST,69.5,12.2,418,30.9,38.5,11.6,-17.6,-1.2,-18.3
2008,183253,Andy Dalton,Horned Frogs,TCU,69.1,26.6,451,38.3,35.1,11.5,-7.7,-0.6,-7.7
2008,162701,Joe Ganz,Cornhuskers,NEB,68.5,31.9,555,47.8,64.9,-2.1,-12.9,-0.7,-14.2
2008,170700,Drew Willy,Bulls,BUFF,66.5,43.6,573,63.4,76.7,0.6,-17.9,6.1,-19.8
2008,158574,David Johnson,Knights,UCF,66.4,48,543,59.6,79,-8,-13.1,1.7,-13.3
2008,189709,Trevor Vittatoe,Miners,UTEP,65.9,41.8,504,51.1,56.8,7.2,-15.8,3.6,-16.5
2008,183575,Colin Kaepernick,Wolf Pack,NEV,65.6,40.3,593,56.7,35.5,30.3,-10.3,1.7,-10.9
2008,175819,Willie Tuitama,Wildcats,ARIZ,65.5,14.9,473,31.6,51,-1,-16.9,0.7,-19.1
2008,161913,Mike Teel,Scarlet Knights,RUTG,65.4,23.9,460,38.5,41.8,5.8,-11.6,3.2,-12.2
2008,170586,Dan LeFevour,Chippewas,CMU,65.1,43.7,573,65,64.8,10.4,-13.4,2.9,-13.4
2008,192029,Josh Freeman,Wildcats,KSU,64.6,31,530,40.1,29,20.6,-8.6,1.6,-11.2
2008,237933,Omar Clayton,Rebels,UNLV,64.4,18,356,30.9,36.7,-1.9,-5.1,1.4,-5.4
2008,382996,Greg Alexander,Rainbow Warriors,HAW,63.2,18,363,28,31.7,12,-14.3,0,-15.8
2008,157747,Michael Desormeaux,Ragin' Cajuns,ULL,63.2,36.7,428,45.8,23.9,30.5,-7.6,-0.5,-8.1
2008,156973,Brian Johnson,Utes,UTAH,62.7,19.6,547,39.8,63,-5.2,-16.4,-0.1,-18.1
2008,169602,John Parker Wilson,Crimson Tide,ALA,61.5,-0.5,434,16.5,27.3,2.5,-15.5,2.9,-16.2
2008,237729,Austin Davis,Golden Eagles,USM,60.4,19.7,651,42.4,40.9,17.6,-17.3,1.9,-17.8
2008,169826,Billy Farris,Rams,CSU,59.4,20.5,465,38.1,48.3,-0.8,-11.5,2.5,-11.9
2008,189953,Adam DiMichele,Owls,TEM,59.2,20.7,315,34.2,39.4,6.2,-12.4,1,-12.4
2008,176295,Tavita Pritchard,Cardinal,STAN,59,-11.1,358,5.2,13.5,-1,-9.8,4.1,-11.3
2008,169390,Tony Pike,Bearcats,CIN,58.6,10.2,420,26.4,36.8,1.9,-9.5,-1.2,-11.1
2008,184518,Tyler Sheehan,Falcons,BGSU,58.4,30.2,539,47.9,53.9,7.6,-14.5,1.5,-14.9
2008,189163,Lyle Moevao,Beavers,ORST,58.1,-4.5,433,13,31,-3.9,-11.4,-0.1,-13.9
2008,191668,Jerrod Johnson,Aggies,TA&M,58.1,8.6,472,23.2,32,11,-17.8,1.2,-20.9
2008,231813,Jimmy Clausen,Fighting Irish,ND,58.1,7.5,543,28.8,42.2,-4.4,-12.2,5.1,-14.1
2008,183733,Christian Ponder,Seminoles,FSU,58,-0.8,482,19.8,16.5,14.5,-12.1,1.7,-13.2
2008,170633,Andy Schmitt,Eagles,EMU,57.4,25.9,507,42.5,36.4,10,-7.7,3.9,-7.7
2008,193061,Julian Edelman,Golden Flashes,KENT,57.1,32.9,532,47,14.9,46,-11.6,-0.7,-13.2
2008,170735,Tim Hiller,Broncos,WMU,56.1,38.2,624,55.6,66.3,-5.9,-7.5,2.2,-7.5
2008,173642,Joe Webb,Blazers,UAB,55.8,13.1,597,34.2,23,25,-11.8,-1.9,-11.8
2008,189249,Juice Williams,Fighting Illini,ILL,55.7,6.5,582,28.9,34.4,10.8,-15.5,0.7,-16.9
2008,236058,Robert Marve,Hurricanes,MIAMI,55.5,-9.7,296,4,5.4,6.1,-8.4,0.9,-8.4
2008,188157,Adam Weber,Golden Gophers,MINN,54.6,4,576,27.2,42.6,5.6,-20.2,-0.9,-20.2
2008,174651,Arkelon Hall,Tigers,MEM,54.6,16,434,33.5,31.5,1.7,-5.3,6.5,-6.1
2008,173878,Kinsmon Lancaster,Warhawks,ULM,54.5,13.4,482,30,22.1,21.3,-13,1.5,-14.9
2008,156796,C.J. Bacher,Wildcats,NU,54.5,5.2,525,27.5,31.4,4.4,-9.2,1.6,-9.7
2008,170906,Casey Dick,Razorbacks,ARK,54.1,-3.3,475,17.4,29.2,10.3,-21.9,0.5,-22.6
2008,191344,Thaddeus Lewis,Blue Devils,DUKE,54.1,2.5,452,22,35.2,1,-12,-0.5,-13.8
2008,147211,Tom Brandstater,Bulldogs,FRES,53.6,8.1,458,28,35.9,0.8,-11.6,3,-11.6
2008,160772,Brian Hoyer,Spartans,MSU,53.3,-13.1,445,7.2,20.7,-3.5,-15.3,6.2,-16
2008,169077,Riley Skinner,Demon Deacons,WAKE,52,-7.4,504,15.5,38.5,-4.9,-18.5,2,-20.5
2008,160231,Chris Crane,Eagles,BC,51.5,-15.4,425,4.6,7.4,-4.4,-3.8,6.2,-4.7
2008,379032,Boo Jackson,Bobcats,OHIO,51.5,13.7,432,31.8,39.2,8.5,-12.3,-2.3,-13.7
2008,378217,Tyson Lee,Bulldogs,MSST,51.5,-8.8,343,6.2,14.1,6.6,-14.5,0,-14.5
2008,169181,Chris Turner,Terrapins,MD,50.9,-15.8,454,4.8,21.4,1.4,-16,-0.2,-17.9
2008,161031,Curtis Painter,Boilermakers,PUR,50.6,-6.3,451,12,18.8,-1.7,-7.1,2.7,-7.9
2008,183667,Marc Verica,Cavaliers,UVA,50.4,-21.3,410,-1.3,8.2,-1.9,-8.4,1.5,-9.1
2008,190695,Chris Smelley,Gamecocks,SC,50.2,-12.1,372,4.7,11,4.2,-10.1,0.9,-11.3
2008,157965,Joe Craddock,Blue Raiders,MTSU,50,3.5,487,22.4,39.2,-10.8,-7.6,1.7,-7.6
2008,238240,Kodi Burns,Tigers,AUB,49.7,-8.4,289,4.8,0,9.2,-4.6,0.2,-4.6
2008,236838,Tyrod Taylor,Hokies,VT,49,-13.2,350,3.4,5.7,10.8,-12.7,0.3,-13.4
2008,188980,Austen Arnaud,Cyclones,ISU,48.8,-2.7,540,17,25.5,1,-8.9,0.5,-9.9
2008,237674,Chandler Harnish,Huskies,NIU,48.3,11.4,340,23.2,13.7,13.6,-4.1,0,-4.1
2008,172944,Levi Brown,Trojans,TROY,48,11.6,390,24.7,30.3,-0.4,-4.6,-0.6,-4.6
2008,162666,Patrick Pinkney,Pirates,ECU,47.9,-3.7,486,17.8,47.6,-14.4,-11.2,-1.4,-14
2008,160367,Cullen Harper,Tigers,CLEM,46.8,-20.8,460,1.1,22.5,-6.7,-16.4,2.1,-16.7
2008,180299,Rusty Smith,Owls,FAU,46.7,5,512,25.5,40.4,-3.9,-9.7,1.9,-13.1
2008,162199,Chase Holbrook,Aggies,NMSU,46.5,4.5,583,26.8,61.1,-10.5,-21.9,-0.2,-23.3
2008,169219,Hunter Cantwell,Cardinals,LOU,45.6,-9,466,10.8,18.5,1.4,-9.9,2.1,-11.2
2008,160303,Rudy Carpenter,Sun Devils,ASU,44.9,-21.8,450,-0.2,27,-3.5,-22.2,0.5,-24.1
2008,169516,Chris Jacquemain,Zips,AKR,44.8,-2.5,492,18.6,31.8,2.1,-10.6,-1.1,-13.6
2008,188427,Kevin Riley,Golden Bears,CAL,44.8,-18.1,288,-3.2,5.9,-0.5,-9.9,2.2,-10.7
2008,236253,Joshua Nesbitt,Yellow Jackets,GT,44.8,-23.7,318,-6.9,3.1,-1.5,-8.4,-0.6,-8.4
2008,188298,Ricky Stanzi,Hawkeyes,IOWA,44.8,-12.3,345,3.7,23.1,-5.8,-13.4,1,-14.9
2008,232417,Jarrett Lee,Tigers,LSU,43.4,-25.6,312,-8.1,-1.4,-1.7,-4,0.1,-5
2008,173548,Bill Stull,Panthers,PITT,42.8,-14.9,401,3.9,20.1,-1,-14.3,2.8,-17.9
2008,188466,Cody Hawkins,Buffaloes,COLO,41.5,-13.1,404,5.4,19,-1.3,-9,-0.6,-11.9
2008,170710,Daniel Raudabaugh,RedHawks,M-OH,41.4,-13.8,392,4.3,16.7,-5.8,-5.5,-0.6,-6
2008,242179,Giovanni Vizza,Mean Green,UNT,40.7,-9.8,631,13.3,24.4,0.8,-11.4,-0.4,-11.4
2008,238239,Ryan Lindley,Aztecs,SDSU,40.3,-10.2,503,10.5,17.8,-2.7,-6.3,3.2,-7.5
2008,184598,Aaron Opelt,Rockets,TOL,39.9,-8.1,456,11.2,20.2,2.4,-10,1.8,-13.1
2008,174294,Kellen Lewis,Hoosiers,IU,39.8,-9.7,298,3.6,0.3,13,-7.8,-1.1,-8.6
2008,171349,Corey Leonard,Red Wolves,ARST,39.2,-4.2,511,17.2,30.2,6,-18.8,1.4,-20.2
2008,161402,Chris Nickson,Commodores,VAN,39,-19.8,265,-6.2,-10.5,12.1,-8.9,1.1,-8.9
2008,177565,Paul McCall,Golden Panthers,FIU,39,-11.1,444,8.6,21.2,0.5,-13.1,0.6,-13.8
2008,188612,Mike Hartline,Wildcats,UK,37.8,-24.4,359,-6.2,0.8,-3,-3.6,0,-4.1
