8,1422,JPN,TOMIKO SAWAOKA,8.78,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
9,1381,JPN,FUMIKO SHIMIZU,8.77,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
10,1384,JPN,HIROKO SAKAI,8.76,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
11,1379,JPN,EMIKO YAMADA,8.76,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
12,1389,JPN,JUNKO IRISAWA,8.74,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
13,1382,JPN,FUMIKO TANABE,8.74,2nd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
14,1414,JPN,REIKO EMI,8.72,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
15,1399,JPN,MASAKO SHIMIZU,8.72,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
16,1038,AUS,Janice Zurzolo,8.71,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
17,1424,JPN,TOMOKO TAKANO,8.71,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
18,1425,JPN,YASUKO HIMENO,8.70,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
19,1383,JPN,HIDEKO NAKAJIMA,8.70,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
20,1963,USA,Yoshiko ROUDPEYMA,8.67,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
21,1633,RSA,Candace Jane MC CARDLE,8.66,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
22,1420,JPN,SHIZUE KATO,8.66,3rd Category Prize,International Women's Group E Taiji Jian,Taolu,Emei
23,1125,CAN,Wu Louise,8.63,"",International Women's Group E Taiji Jian,Taolu,Emei
24,1392,JPN,JUNKO UEDA,8.63,"",International Women's Group E Taiji Jian,Taolu,Emei

Table 106,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
26,1293,HKG,WONG Suk Kuen,8.60,"",International Women's Group E Taiji Jian,Taolu,Emei
27,1939,USA,Oi Lai YAM,8.59,"",International Women's Group E Taiji Jian,Taolu,Emei
28,1269,HKG,LAM Ching Wah,8.56,"",International Women's Group E Taiji Jian,Taolu,Emei
29,1270,HKG,LAM Ching Wan,8.55,"",International Women's Group E Taiji Jian,Taolu,Emei

Table 107,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1902,USA,Brillian FU,8.81,1st Category Prize,International Women's Group B Double Daggers,Taolu,Emei
2,1601,POL,Julia Augustyn,8.75,2nd Category Prize,International Women's Group B Double Daggers,Taolu,Emei
3,1231,GER,Konstanzia Merten,8.70,3rd Category Prize,International Women's Group B Double Daggers,Taolu,Emei
4,1893,USA,Amber MIN,8.69,3rd Category Prize,International Women's Group B Double Daggers,Taolu,Emei
5,1919,USA,Jessica DU,8.68,"",International Women's Group B Double Daggers,Taolu,Emei

Table 108,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1288,HKG,SHAM Hui Yu Lydia,8.90,1st Category Prize,International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
2,1914,USA,Isabella MILLER,8.83,2nd Category Prize,International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
3,1909,USA,Faith ZHANG,8.78,3rd Category Prize,International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
4,1904,USA,Catherine LUO,8.77,3rd Category Prize,International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
5,1898,USA,Audrey HUIE,8.76,"",International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
6,1946,USA,Rachel SU,8.73,"",International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
No Score,1895,USA,Angela WANG,0.00,"",International Women's Group B Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei

Table 109,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1972,INA,NANDHIRA MAURISKHA,8.92,1st Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
2,1755,TUR,Elif AKYUZ,8.91,1st Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
3,1788,UKR,LIUDMYLA TEMNA,8.90,2nd Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
4,1694,RUS,Olga MENSHIKOVA,8.84,3rd Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
5,1915,USA,Jacqueline WONG,8.80,3rd Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
6,1453,KAZ,Traize Diana,8.73,3rd Category Prize,International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
7,1122,CAN,Maria Bianca Ngo Go,8.71,"",International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
8,1917,USA,Janel TJIONG,8.68,"",International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
9,1906,USA,Courtney RANDOLPH,8.65,"",International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei
10,1160,EGY,Hagar Mohamed Elsayed Farahat,8.36,"",International Women's Group C Shuang Jian (Double Straight Sword/ Double Long Tassel Straight Sword),Taolu,Emei

Table 110,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1794,USA,Alex NI,8.80,1st Category Prize,International Men's Group B Shuang Dao (Double Broadsword),Taolu,Emei
2,1890,USA,William TEPPENPAW,8.71,2nd Category Prize,International Men's Group B Shuang Dao (Double Broadsword),Taolu,Emei
3,1814,USA,Bryan GAO,8.69,3rd Category Prize,International Men's Group B Shuang Dao (Double Broadsword),Taolu,Emei
4,1025,AUS,Jonathan Wong,8.66,3rd Category Prize,International Men's Group B Shuang Dao (Double Broadsword),Taolu,Emei
5,1875,USA,Song Tian OU,8.63,"",International Men's Group B Shuang Dao (Double Broadsword),Taolu,Emei

Table 111,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1900,USA,Ava YU,8.81,1st Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
2,1928,USA,Keyi SHI,8.78,2nd Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
3,1686,RUS,Apolinariya KOZHEVNIKOVA,8.77,2nd Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
4,1679,RUS,Aleksandra MORKOVKINA,8.70,3rd Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
5,1924,USA,Katherine HU,8.68,3rd Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
6,1608,ROU,Obeanu Mara Georgia Alina,8.64,3rd Category Prize,International Women's Group B Other Traditional Double Weapon,Taolu,Emei
7,1944,USA,Rachel HO,8.62,"",International Women's Group B Other Traditional Double Weapon,Taolu,Emei
8,1957,USA,Victoria NG,8.58,"",International Women's Group B Other Traditional Double Weapon,Taolu,Emei
9,1790,UKR,Shamardina Anna,8.53,"",International Women's Group B Other Traditional Double Weapon,Taolu,Emei
No Score,1547,NED,Lisa Muresu,0.00,"",International Women's Group B Other Traditional Double Weapon,Taolu,Emei

Table 112,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1732,TPE,CHEN i lun,8.80,1st Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
2,1849,USA,Jubei D AMATO,8.78,1st Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
3,1862,USA,Minh THAI,8.76,2nd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
4,1677,RUS,Vladimir STREBKOV,8.76,2nd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
5,1649,RUS,Arseniii ULIANCHIK,8.74,2nd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
6,1678,RUS,Vladislav ERASTOV,8.73,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
7,1593,POL,Lukasz Maslanka,8.72,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
8,1804,USA,Ayden NGUYEN,8.70,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
9,1588,PER,JORGE EUGENIO MAURO DEL CASTILLO,8.66,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
10,1590,PER,MARCO AURELIO CASTIGLIONE SANCHEZ,8.63,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
11,1727,SVK,Matus PRCIN,8.63,3rd Category Prize,International Men's Group B Other Traditional Double Weapon,Taolu,Emei
12,1855,USA,Lianhao LI,8.62,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei
13,1777,UKR,Shamardin Bohdan,8.61,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei
14,1586,PER,DIEGO ENRIQUE LOPEZ MAYO,8.59,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei
15,1229,GER,Thomas Schneider,8.59,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei
16,1779,UKR,Shcherbyna Danylo,8.58,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei
17,1810,USA,Brandon LIU,8.36,"",International Men's Group B Other Traditional Double Weapon,Taolu,Emei

Table 113,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1666,RUS,Oleg KHANDESHIN,9.03,1st Category Prize,International Men's Group C Other Traditional Double Weapon,Taolu,Emei
2,1620,RSA,Alexander Dirk DU PLESSIS,8.91,2nd Category Prize,International Men's Group C Other Traditional Double Weapon,Taolu,Emei
3,1853,USA,Krist CALDWELL,8.81,3rd Category Prize,International Men's Group C Other Traditional Double Weapon,Taolu,Emei
4,1479,MAC,LEI KEI IAN,8.80,3rd Category Prize,International Men's Group C Other Traditional Double Weapon,Taolu,Emei
5,1018,AUS,Corey Johnstone,8.79,"",International Men's Group C Other Traditional Double Weapon,Taolu,Emei
6,1884,USA,Vincent MENG,8.75,"",International Men's Group C Other Traditional Double Weapon,Taolu,Emei
7,1368,JPN,TOMOHIRO NAKATA,8.71,"",International Men's Group C Other Traditional Double Weapon,Taolu,Emei

Table 114,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1646,RUS,Andrey BOYKOV,8.89,1st Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
2,1335,ITA,Giuseppe PATERNITI,8.78,2nd Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
3,1111,CAN,Stephan William Alexander,8.78,2nd Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
4,1765,UKR,Chaban Serhii,8.77,3rd Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
5,1503,MAS,BOO KHENG CHEONG,8.76,3rd Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
6,1718,SRI,W.K.SARATHCHANDRA,8.76,3rd Category Prize,International Men's Group D Other Traditional Double Weapon,Taolu,Emei
7,1728,SVK,Peter KYSEL,8.73,"",International Men's Group D Other Traditional Double Weapon,Taolu,Emei
8,1776,UKR,Shamardin Andrii,8.72,"",International Men's Group D Other Traditional Double Weapon,Taolu,Emei
9,1114,CAN,Warren Holt,8.69,"",International Men's Group D Other Traditional Double Weapon,Taolu,Emei
10,1242,HKG,LIU Vincent,8.66,"",International Men's Group D Other Traditional Double Weapon,Taolu,Emei
11,1514,MAS,POH CHYE CHNG,8.65,"",International Men's Group D Other Traditional Double Weapon,Taolu,Emei

Table 115,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1754,TUR,Ayse Sude AKYUZ,8.80,1st Category Prize,International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei
2,1934,USA,Mariella BRAYTON,8.71,2nd Category Prize,International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei
3,1910,USA,Fiona BARNHART,8.70,3rd Category Prize,International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei
4,1787,UKR,Khymchenko Kamila,8.68,3rd Category Prize,International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei
5,1931,USA,Liana SEMET,8.60,"",International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei
6,1925,USA,Katherine YOUNG,8.60,"",International Women's Group A Other Traditional Double Flexible/Soft Weapon,Taolu,Emei

Table 116,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1817,USA,Casey LEW,8.69,1st Category Prize,International Men's Group A Traditional Double Soft Weapon,Taolu,Emei
2,1852,USA,Kia NAMAKI,8.62,2nd Category Prize,International Men's Group A Traditional Double Soft Weapon,Taolu,Emei
3,1850,USA,Kael NGUYEN,8.57,3rd Category Prize,International Men's Group A Traditional Double Soft Weapon,Taolu,Emei
4,1840,USA,Jacob Lion PROANO,8.50,"",International Men's Group A Traditional Double Soft Weapon,Taolu,Emei

Table 117,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1784,UKR,Ganna Tereshchenko,9.04,1st Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
2,1688,RUS,Evgeniya GRIBANOVA,8.95,1st Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
3,1949,USA,Sarah DARLING,8.94,2nd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
4,1783,UKR,Berezina Olexandra,8.89,2nd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
5,1423,JPN,TOMOKO KATO,8.83,2nd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
6,1641,RSA,Sinead Ashley STARLEY,8.81,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
7,1143,COL,CHRISTINA GARCES VALENCIA,8.80,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
8,1598,POL,Beata Engel,8.77,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
9,1602,POL,Katarzyna Migdal,8.72,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
10,1920,USA,Julianna YIP,8.72,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
11,1487,MAC,CHU HIO IAN,8.72,3rd Category Prize,International Women's Group C Other Traditional Double Weapon,Taolu,Emei
12,1921,USA,Justine AGALOOS,8.68,"",International Women's Group C Other Traditional Double Weapon,Taolu,Emei
13,1896,USA,Anna LI,8.66,"",International Women's Group C Other Traditional Double Weapon,Taolu,Emei
14,1536,MEX,Maricela GUAJARDO,8.65,"",International Women's Group C Other Traditional Double Weapon,Taolu,Emei
15,1415,JPN,RYOKO SAWANO,8.62,"",International Women's Group C Other Traditional Double Weapon,Taolu,Emei
16,1943,USA,Queenie LI,8.58,"",International Women's Group C Other Traditional Double Weapon,Taolu,Emei

Table 118,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1945,USA,Rachel LEE,8.79,1st Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
2,1929,USA,Kylie JONES,8.76,2nd Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
3,1742,TPE,WU yueh ling,8.74,2nd Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
4,1923,USA,Katherine HO,8.74,2nd Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
5,1938,USA,Nina FRIAS,8.70,3rd Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
6,1911,USA,Fiona WANG,8.69,3rd Category Prize,International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
7,1950,USA,Selina LEE,8.66,"",International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
8,1617,ROU,Socaci Cindy Marie,8.66,"",International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei
9,1613,ROU,Cretu Iasmina Elena,8.64,"",International Women's Group B Other Traditional Flexible/Soft Weapon,Taolu,Emei

Table 119,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1809,USA,Brandon CHENG,8.95,1st Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
2,1539,NED,Dan Radulescu,8.85,1st Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
3,1851,USA,Kevin CHANG,8.80,2nd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
4,1540,NED,Dorin Radulescu,8.78,2nd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
5,1871,USA,Ryan WONG,8.74,2nd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
6,1225,GER,Rafael Heise,8.73,2nd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
7,1813,USA,Bridge LIU,8.73,2nd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
8,1838,USA,Jack AQUI,8.72,3rd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
9,1355,JPN,HIDENORI TANIZAKI,8.67,3rd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
10,1833,USA,Frank WU,8.67,3rd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
11,1876,USA,Srinivas BALAGOPAL,8.65,3rd Category Prize,International Men's Group B Traditional Soft Weapon,Taolu,Emei
12,1529,MEX,Carlos VERA,8.64,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
13,1820,USA,Christian TSAI,8.64,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
14,1800,USA,Anson SHEU,8.61,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
15,1885,USA,Vincent SHEU,8.60,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
16,1826,USA,Eddie QIAN,8.59,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
17,1815,USA,Bryant WANG,8.36,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei
18,1829,USA,Ethan DANCHO,8.33,"",International Men's Group B Traditional Soft Weapon,Taolu,Emei

Table 120,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1180,ESP,LUIS CALLE PANIAGUA/FRANCISCO GARCIA MAZUECOS,9.05,1st Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
2,1647,RUS,Andrey MORKOVKIN/Oleg KHANDESHIN,9.00,1st Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
3,1193,FRA,MBOUYOM Franck/SAATENANG Dominique/BAZI Ichem,8.98,2nd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
4,1336,ITA,Ivo ZEDDA/Alessandro PIRAS,8.91,2nd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
5,1053,BOL,You Huang/Wanda Huang Calla,8.87,2nd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
6,1028,AUS,Mitchell Chiew/Gee Jhung Siu,8.86,3rd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
7,1460,KGZ,Liubov SERIAKOVA/Natalia NESHCHERET,8.84,3rd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
8,1969,ECU,PAUL PACHARD/GERARDO RUBIO,8.74,3rd Category Prize,International Bare hand vs. Bare hand Routine,Taolu,Emei
9,1317,IRI,mahdi ramezanzadeh/shahriar ghasemipour nikbin,8.73,"",International Bare hand vs. Bare hand Routine,Taolu,Emei
10,1593,POL,Lukasz Maslanka/Julia Augustyn,8.70,"",International Bare hand vs. Bare hand Routine,Taolu,Emei

Table 121,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1763,UKR,Andriy Fehetsyn/ARTEM SUONG/ROMAN REVA,9.00,1st Category Prize,International Bare hand vs. Weapon Routine,Taolu,Emei

Table 122,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1960,USA,Xiaoyi CHEN,8.75,1st Category Prize,International Women's Group C Gun (Cudgel/Staff),Taolu,Emei
2,1082,BRA,Tamiris de Moraes KATO,8.70,2nd Category Prize,International Women's Group C Gun (Cudgel/Staff),Taolu,Emei
3,1081,BRA,Severina Marta Ferreira dos SANTOS,8.68,3rd Category Prize,International Women's Group C Gun (Cudgel/Staff),Taolu,Emei
4,1637,RSA,Mohomotji Mapudi MARISHANE,8.64,"",International Women's Group C Gun (Cudgel/Staff),Taolu,Emei

Table 123,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1542,NED,Jose Ricardo Sousa,8.99,1st Category Prize,International Men's Group D Baton,Taolu,Emei
2,1621,RSA,Brennan John Dominicus GLANSBEEK,8.96,2nd Category Prize,International Men's Group D Baton,Taolu,Emei
3,1012,ARG,Gustavo Guarino,8.83,2nd Category Prize,International Men's Group D Baton,Taolu,Emei
4,1969,ECU,PAUL PACHARD,8.77,3rd Category Prize,International Men's Group D Baton,Taolu,Emei
5,1517,MAS,TATT LIN ONG,8.76,3rd Category Prize,International Men's Group D Baton,Taolu,Emei
6,1619,RSA,Albert Mthunzi LUTHULI,8.73,3rd Category Prize,International Men's Group D Baton,Taolu,Emei
7,1200,FRA,SOUMACHE Aton,8.65,"",International Men's Group D Baton,Taolu,Emei
8,1584,PAR,Leonardo CABRERA,8.65,"",International Men's Group D Baton,Taolu,Emei
9,1708,SRI,L.H NUWAN SANJEEWA,8.62,"",International Men's Group D Baton,Taolu,Emei
10,1707,SRI,K.A.KRISHANTHA,8.54,"",International Men's Group D Baton,Taolu,Emei

Table 124,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1246,HKG,NGAN Lok Man,8.97,1st Category Prize,International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
2,1749,TUR,Bedirhan CAPOGLU,8.95,2nd Category Prize,International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
3,1863,USA,Nicholas LI,8.92,3rd Category Prize,International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
4,1665,RUS,Nikita TITOV,8.90,3rd Category Prize,International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
5,1232,GRE,KLAVAS GEORGIOS,8.70,"",International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
6,1518,MAS,WEI YE LEE,8.64,"",International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei
7,1836,USA,Han Mingzhe LI,8.62,"",International Men's Group B Nan Gun (Southern Staff/Cudgel),Taolu,Emei

Table 125,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1680,RUS,Aleksandra TOLSTIKOVA,8.88,1st Category Prize,International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
2,1789,UKR,OLENA BILA,8.78,2nd Category Prize,International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
3,1308,IND,KARAMJIT KAUR,8.74,3rd Category Prize,International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
4,1155,CZE,Veronika Partikova,8.70,3rd Category Prize,International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
5,1144,COL,MAIRA PAMELA GONZALEZ SIERRA,8.67,"",International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
6,1527,MAS,SOO LING KEE,8.60,"",International Women's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei

Table 126,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1763,UKR,Andriy Fehetsyn,9.02,1st Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
2,1256,HKG,ZHU Yuanpeng,9.02,1st Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
3,1659,RUS,Igor MOROZ,9.01,2nd Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
4,1964,YEM,BASSAM AHMED LWZA,8.93,3rd Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
5,1098,CAN,Daryl Whei Chin,8.79,3rd Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
6,1713,SRI,P.JEEWAN MADURANGA,8.77,3rd Category Prize,International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
7,1021,AUS,Gee Jhung Siu,8.73,"",International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
8,1097,CAN,Colin Barry Young,8.62,"",International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei
9,1194,FRA,GU Nicolas,8.62,"",International Men's Group C Nan Gun (Southern Staff/Cudgel),Taolu,Emei

Table 127,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1483,MAC,NG CHAN PONG,8.97,1st Category Prize,International Men's Group C Qiang (Spear),Taolu,Emei
2,1193,FRA,MBOUYOM Franck,8.88,2nd Category Prize,International Men's Group C Qiang (Spear),Taolu,Emei
3,1062,BRA,Ellison de Sousa COSTA,8.85,3rd Category Prize,International Men's Group C Qiang (Spear),Taolu,Emei
4,1481,MAC,MA CHON WONG,8.81,3rd Category Prize,International Men's Group C Qiang (Spear),Taolu,Emei
5,1026,AUS,Kristoffer Eberius,8.80,"",International Men's Group C Qiang (Spear),Taolu,Emei
6,1074,BRA,Marco Aparecido Martim JUNIOR,8.77,"",International Men's Group C Qiang (Spear),Taolu,Emei
7,1186,FRA,BAZI Ichem,8.70,"",International Men's Group C Qiang (Spear),Taolu,Emei

Table 128,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1064,BRA,Fabricio OSAKU,8.80,1st Category Prize,International Men's Group C Daggers,Taolu,Emei
2,1596,POL,Tomasz Bilut,8.76,2nd Category Prize,International Men's Group C Daggers,Taolu,Emei
3,1506,MAS,CHUN ONN LIAU,8.70,3rd Category Prize,International Men's Group C Daggers,Taolu,Emei

Table 129,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1075,BRA,Miguel de Oliveira MANACERO,8.84,1st Category Prize,International Men's Group B Pudao,Taolu,Emei
2,1782,UKR,Yudin Bohdan,8.81,2nd Category Prize,International Men's Group B Pudao,Taolu,Emei
3,1623,RSA,Carlin GLANSBEEK,8.77,3rd Category Prize,International Men's Group B Pudao,Taolu,Emei
4,1108,CAN,Peter Nai Ming Guo,8.76,3rd Category Prize,International Men's Group B Pudao,Taolu,Emei
5,1792,USA,Abhirup DASGUPTA,8.59,"",International Men's Group B Pudao,Taolu,Emei
6,1753,TUR,Necmettin erbakan AKYUZ,7.98,"",International Men's Group B Pudao,Taolu,Emei

Table 130,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1644,RUS,Alexey NAZINKIN,9.15,1st Category Prize,International Men's Group C Pudao,Taolu,Emei
2,1775,UKR,ROMAN REVA,9.03,2nd Category Prize,International Men's Group C Pudao,Taolu,Emei
